Timestamp,Valor,Medicao,Grandeza
2025-04-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-04-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2025-04-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2025-04-01 00:00:00,0,Contratada fora de Ponta,Demanda
2025-04-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-04-01 00:00:00,0,Tolerância Contratado de Ponta,Demanda
2025-04-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-04-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-04-01 00:00:00,0,Contratado de Ponta,Demanda
2025-04-01 00:00:00,2980,Contratado de Ponta,Demanda
2025-04-01 00:00:00,2980,Contratado de Ponta,Demanda
2025-04-01 00:00:00,0,Tolerância Contratado fora de Ponta,Demanda
2025-04-01 00:05:58,411.839,Demanda Reativa,Demanda
2025-04-01 00:05:58,102.96,Consumo Reativo,Consumo
2025-04-01 00:10:58,338.999,Consumo ativo Fora de Ponta,Consumo
2025-04-01 00:10:58,1355.997,Demanda ativa Fora de Ponta,Demanda
2025-04-01 00:20:58,0,Demanda Reativa Capacitiva,Demanda
2025-04-01 00:20:58,0,Consumo Reativo Capacitivo,Consumo
2025-04-01 00:20:58,0,Demanda Reativa,Demanda
2025-04-01 00:20:58,0,Consumo Reativo,Consumo
2025-04-01 00:25:58,334.919,Consumo ativo Fora de Ponta,Consumo
2025-04-01 00:25:58,1339.677,Demanda ativa Fora de Ponta,Demanda
2025-04-01 00:35:58,0,Demanda Reativa,Demanda
2025-04-01 00:35:58,0,Consumo Reativo,Consumo
2025-04-01 00:35:58,0,Consumo Reativo Capacitivo,Consumo
2025-04-01 00:35:58,0,Demanda Reativa Capacitiva,Demanda
2025-04-01 00:40:58,1319.997,Demanda ativa Fora de Ponta,Demanda
2025-04-01 00:40:58,329.999,Consumo ativo Fora de Ponta,Consumo
2025-04-01 00:50:58,0,Consumo Reativo Capacitivo,Consumo
2025-04-01 00:50:58,0,Demanda Reativa,Demanda
2025-04-01 00:50:58,0,Demanda Reativa Capacitiva,Demanda
2025-04-01 00:50:58,0,Consumo Reativo,Consumo
2025-04-01 00:55:58,1300.797,Demanda ativa Fora de Ponta,Demanda
2025-04-01 00:55:58,325.199,Consumo ativo Fora de Ponta,Consumo
2025-04-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2025-04-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2025-04-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
